estimate,std_error,t_value,p_value,term,ci_lower,ci_upper,location_id,n_obs,n_customers,analysis,outcome_name,n_restaurants
0.9428302303001748,0.8274227712614619,1.1394782244906874,0.25450374558641214,exposure_SRQS8F7JWA9MZ_1,-0.6789184013722906,2.56457886197264,SRQS8F7JWA9MZ,31899,2041,A5,nonvegan,NA
-0.8537379357349617,0.5879369014808384,-1.452091089340794,0.14647627924641576,exposure_SRQS8F7JWA9MZ_2,-2.006094262637405,0.29861839116748157,SRQS8F7JWA9MZ,31899,2041,A5,nonvegan,NA
2.2402617471437384e-5,1.8972466748963038e-4,0.11807962437283925,0.9060045678891506,vegan_price_real,-3.4945773080823816e-4,3.9426296575111296e-4,SRQS8F7JWA9MZ,31899,2041,A5,nonvegan,NA
1.5251055874590335e-4,1.2248254170515402e-4,1.2451616093421236,0.21307235122891488,vegetarian_price_real,-8.755522299619853e-5,3.9257634048800525e-4,SRQS8F7JWA9MZ,31899,2041,A5,nonvegan,NA
-7.78157728626635e-5,1.047556064482437e-4,-0.7428315820128416,0.4575836521613144,meat_price_real,-2.8313676150122115e-4,1.2750521577589415e-4,SRQS8F7JWA9MZ,31899,2041,A5,nonvegan,NA
-0.010716814247565385,0.008917946929627506,-1.2017131669579262,0.22947467794332266,weekend,-0.028195990229635294,0.006762361734504526,SRQS8F7JWA9MZ,31899,2041,A5,nonvegan,NA
-0.012777558131895383,0.010015203211665144,-1.275816162872542,0.2020205126506204,holiday_window,-0.032407356426759064,0.006852240162968299,SRQS8F7JWA9MZ,31899,2041,A5,nonvegan,NA
-0.0015448510032969234,0.015921779521727294,-0.097027533963071,0.9227045286656957,month_cat2,-0.03275153886588242,0.029661836859288575,SRQS8F7JWA9MZ,31899,2041,A5,nonvegan,NA
-0.010778839287052222,0.01568557089442126,-0.6871818284207833,0.49196815393455834,month_cat3,-0.04152255824011789,0.019964879666013444,SRQS8F7JWA9MZ,31899,2041,A5,nonvegan,NA
-0.0011691142982123586,0.01742304123562654,-0.06710162034293761,0.9465008039576062,month_cat4,-0.03531827512004037,0.03298004652361566,SRQS8F7JWA9MZ,31899,2041,A5,nonvegan,NA
-0.00786996970989054,0.02490560024564724,-0.3159919709731139,0.7520086023806596,month_cat5,-0.05668494619135913,0.04094500677157805,SRQS8F7JWA9MZ,31899,2041,A5,nonvegan,NA
-0.011650490824868895,0.032069192237944646,-0.363292306785448,0.7163865396375348,month_cat6,-0.07450610761124041,0.05120512596150262,SRQS8F7JWA9MZ,31899,2041,A5,nonvegan,NA
-0.029662412018367543,0.04101384070958577,-0.7232293173517601,0.46953900988870323,month_cat7,-0.11004953980915565,0.05072471577242056,SRQS8F7JWA9MZ,31899,2041,A5,nonvegan,NA
-0.013983664267923983,0.047822555527707346,-0.29240729847283364,0.7699752285913098,month_cat8,-0.10771587310223038,0.07974854456638242,SRQS8F7JWA9MZ,31899,2041,A5,nonvegan,NA
-0.0074142222855406266,0.0572144342247488,-0.12958656999763732,0.8968935292346343,month_cat9,-0.11955451336604828,0.10472606879496701,SRQS8F7JWA9MZ,31899,2041,A5,nonvegan,NA
-0.017305540909362992,0.06332856511535156,-0.27326595633173334,0.7846487826417577,month_cat10,-0.14142952853545204,0.10681844671672606,SRQS8F7JWA9MZ,31899,2041,A5,nonvegan,NA
-0.014443544322738644,0.06754478651544245,-0.2138365530171079,0.830674518992081,month_cat11,-0.14683132589300585,0.11794423724752856,SRQS8F7JWA9MZ,31899,2041,A5,nonvegan,NA
-0.017677651515380893,0.07437787123671277,-0.23767353409619013,0.8121343122569277,month_cat12,-0.16345827913933791,0.12810297610857613,SRQS8F7JWA9MZ,31899,2041,A5,nonvegan,NA
