estimate,std_error,t_value,p_value,term,ci_lower,ci_upper,location_id,n_obs,n_customers,analysis,outcome_name,n_restaurants
4.1338812322909515,6.647146070198049,0.6219031729759752,0.5340055386089169,exposure_2HRX9P6HKXA8V_1,-8.894525065297225,17.16228752987913,2HRX9P6HKXA8V,13271,1964,A5,chicken_fish,NA
-0.002302530450400049,0.0012811766552001521,-1.7971998171012065,0.07230390357679217,vegan_price_real,-0.004813636694592347,2.0857579379224929e-4,2HRX9P6HKXA8V,13271,1964,A5,chicken_fish,NA
0.0035796285602220407,0.0024873497702813325,1.4391335722024996,0.15011268171254985,vegetarian_price_real,-0.0012955769895293709,0.008454834109973452,2HRX9P6HKXA8V,13271,1964,A5,chicken_fish,NA
0.00709773391456463,0.0026245688454319322,2.704342820695388,0.00684396397473826,meat_price_real,0.001953578977518043,0.012241888851611217,2HRX9P6HKXA8V,13271,1964,A5,chicken_fish,NA
0.01615441306713647,0.20038327550910603,0.08061757163163231,0.9357460915490348,weekend,-0.3765968069307114,0.4089056330649843,2HRX9P6HKXA8V,13271,1964,A5,chicken_fish,NA
-0.5859684293373051,0.6211729231210892,-0.94332577536236,0.34551429578043547,holiday_window,-1.80346735865464,0.6315304999800297,2HRX9P6HKXA8V,13271,1964,A5,chicken_fish,NA
-0.11537424235572968,0.306339115089517,-0.37662262725416423,0.7064540698387369,month_cat2,-0.715798907931183,0.4850504232197236,2HRX9P6HKXA8V,13271,1964,A5,chicken_fish,NA
0.41962045988927327,0.5055170687218968,0.8300816843834834,0.4064926017727648,month_cat3,-0.5711929948056444,1.410433914584191,2HRX9P6HKXA8V,13271,1964,A5,chicken_fish,NA
0.038299899908007085,0.7721727857982404,0.04960016800956566,0.9604410127461588,month_cat4,-1.4751587602565441,1.5517585600725583,2HRX9P6HKXA8V,13271,1964,A5,chicken_fish,NA
-0.44222623054832033,0.99119777097968,-0.4461533747308903,0.6554864599066209,month_cat5,-2.384973861668493,1.5005214005718526,2HRX9P6HKXA8V,13271,1964,A5,chicken_fish,NA
-1.2185155842811524,1.3525270152939677,-0.9009177417549118,0.36763205731737214,month_cat6,-3.869468534257329,1.4324373656950242,2HRX9P6HKXA8V,13271,1964,A5,chicken_fish,NA
-1.4070295244988116,1.4676854316926593,-0.9586724063044666,0.3377238035831127,month_cat7,-4.283692970616424,1.4696339216188008,2HRX9P6HKXA8V,13271,1964,A5,chicken_fish,NA
-0.9071365789772848,1.6825186898390587,-0.5391539389461741,0.5897806398322012,month_cat8,-4.20487321106184,2.39060005310727,2HRX9P6HKXA8V,13271,1964,A5,chicken_fish,NA
-1.3319587613492931,1.949104282687829,-0.6833696755888875,0.49437327676534715,month_cat9,-5.152203155417438,2.488285632718852,2HRX9P6HKXA8V,13271,1964,A5,chicken_fish,NA
-1.5891845032685785,2.233437673405144,-0.7115419078812599,0.4767484909589904,month_cat10,-5.966722343142661,2.788353336605504,2HRX9P6HKXA8V,13271,1964,A5,chicken_fish,NA
-1.2690781219532195,2.4110790084124814,-0.5263527729805977,0.5986431225877951,month_cat11,-5.994792978441683,3.456636734535244,2HRX9P6HKXA8V,13271,1964,A5,chicken_fish,NA
-2.001669235079851,2.620642942695224,-0.763808454203691,0.44498139800573805,month_cat12,-7.138129402762489,3.134790932602788,2HRX9P6HKXA8V,13271,1964,A5,chicken_fish,NA
5.813612322380639,8.80653812495478,0.6601472950996269,0.5091593106055108,year_cat2019,-11.447202402530731,23.07442704729201,2HRX9P6HKXA8V,13271,1964,A5,chicken_fish,NA
3.8669768695422064,5.949233118309288,0.6499958553718873,0.5156948988159786,year_cat2020,-7.793520042343998,15.52747378142841,2HRX9P6HKXA8V,13271,1964,A5,chicken_fish,NA
1.9221580539410412,3.0424200080890498,0.6317858970262139,0.5275267903051313,year_cat2021,-4.040985161913496,7.885301269795579,2HRX9P6HKXA8V,13271,1964,A5,chicken_fish,NA
0.0031397708954982056,0.008374048292480297,0.3749406243952101,0.707704625388326,date_code,-0.013273363757763177,0.01955290554875959,2HRX9P6HKXA8V,13271,1964,A5,chicken_fish,NA
0.08797747629354846,0.23373869709652575,0.37639243046356546,0.7066251725865077,day_of_week_cat1,-0.370150370015642,0.5461053226027389,2HRX9P6HKXA8V,13271,1964,A5,chicken_fish,NA
0.4937040286652258,0.2572396369882,1.9192377755060848,0.05495424883960696,day_of_week_cat2,-0.010485659831646288,0.9978937171620978,2HRX9P6HKXA8V,13271,1964,A5,chicken_fish,NA
0.2652553538675127,0.3077909394770283,0.861803646066423,0.38879557820596594,day_of_week_cat3,-0.3380148875074627,0.8685255952424882,2HRX9P6HKXA8V,13271,1964,A5,chicken_fish,NA
0.08351423277238246,0.25286467652078004,0.3302724363144466,0.7411941181266566,day_of_week_cat4,-0.4121005332083464,0.5791289987531113,2HRX9P6HKXA8V,13271,1964,A5,chicken_fish,NA
0.27756229849003505,0.21107071349405593,1.3150204208593421,0.18850303951083072,day_of_week_cat5,-0.13613629995831455,0.6912608969383847,2HRX9P6HKXA8V,13271,1964,A5,chicken_fish,NA
0.08024205193173284,0.07394027806996709,1.085227889673374,0.27782073466124463,inflation,-0.06468089308540265,0.22516499694886832,2HRX9P6HKXA8V,13271,1964,A5,chicken_fish,NA
